ID	DOCULECT	CONCEPT	IPA
1156	IXIL_CHAJUL	claw	iʃkʼaq
1157	AGUACATEC	claw	pakʼ
1158	TECO_TECTITAN	claw	ʃkʼʲaq
1159	MAM_NORTHERN	claw	tʃkʼʲaq
1160	SIPAKAPENSE	claw	ʃkʼʲaq
1161	SACAPULTECO_SACAPULAS_CENTRO	claw	iʃkʼaʃ
1162	CENTRAL_QUICHE	claw	iʃkʼiəq
1163	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	claw	iʃkʼʲaq
1164	TZUTUJIL_SAN_JUAN_LA_LAGUNA	claw	iʃkʼaq
1165	POQOMCHI_WESTERN	claw	iʃkʼaq
1166	POCOMAM_EASTERN	claw	iʃkʼaq
1167	USPANTEKO	claw	iʃʼeq
1168	EASTERN_KEKCHI_CAHABON	claw	iʃix
1169	ZINACANTAN_TZOTZIL	claw	it͡ʃʼakil
1170	TZELTAL_BACHAJON	claw	et͡ʃʼak
1171	CHONTAL_TABASCO	claw	it͡ʃʼək
1172	CHORTI	claw	or_ujok
1173	ITZAJ	claw	it͡ʃʼak
1174	MOPAN	claw	it͡ʃʼak
1175	MAYA_YUCATAN	claw	it͡ʃʼak
1176	HUASTEC	foot	akan
1177	CHICOMUCELTEC	foot	akan
1178	TOJOLABAL	foot	okal
1179	CHUJ	foot	ok
1180	MOCHO	foot	oq
1181	JACALTEC	foot	ox
1182	QANJOBAL_SANTA_EULALIA	foot	aqan
1183	ACATECO_SAN_MIGUEL_ACATAN	foot	axan
1184	IXIL_CHAJUL	foot	oq
1185	AGUACATEC	foot	qən
1186	TECO_TECTITAN	foot	oq
1187	MAM_NORTHERN	foot	qqan
1188	SIPAKAPENSE	foot	qan
1189	SACAPULTECO_SACAPULAS_CENTRO	foot	aqan
1190	CENTRAL_QUICHE	foot	aqən
1191	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	foot	aqan
1192	TZUTUJIL_SAN_JUAN_LA_LAGUNA	foot	ruʃaq_aqan
1193	POQOMCHI_WESTERN	foot	oq
1194	POCOMAM_EASTERN	foot	tuq
1195	USPANTEKO	foot	aqan
1196	EASTERN_KEKCHI_CAHABON	foot	oq
1197	ZINACANTAN_TZOTZIL	foot	okol
1198	TZELTAL_BACHAJON	foot	ok
1199	CHOL_TUMBALA	foot	ok
1200	CHONTAL_TABASCO	foot	ok
1201	CHORTI	foot	ok
1202	ITZAJ	foot	ok
1203	MOPAN	foot	ok
1204	MAYA_YUCATAN	foot	ok
1205	LACANDON	foot	ok
1206	HUASTEC	knee	kʷalal
1207	CHICOMUCELTEC	knee	tolot͡ʃ
1208	TOJOLABAL	knee	ʃixkʼan
1209	CHUJ	knee	xolm_penek
1210	MOCHO	knee	wit͡ʃʼiʔ
1211	JACALTEC	knee	wit͡sʼiʔ
1212	QANJOBAL_SANTA_EULALIA	knee	penek
1213	ACATECO_SAN_MIGUEL_ACATAN	knee	penek
1214	IXIL_CHAJUL	knee	wiʔ_aqan
1215	AGUACATEC	knee	t͡ʃʼek
1216	TECO_TECTITAN	knee	t͡sʼekʲ
1217	MAM_NORTHERN	knee	nt͡ʃʼekʲe
1218	SIPAKAPENSE	knee	t͡ʃʼek
1219	SACAPULTECO_SACAPULAS_CENTRO	knee	wiʔ_t͡ʃʼek
1220	CENTRAL_QUICHE	knee	uxolom_t͡ʃʼekax
1221	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	knee	t͡ʃʼek
1222	TZUTUJIL_SAN_JUAN_LA_LAGUNA	knee	t͡ʃʼekax
1223	POQOMCHI_WESTERN	knee	naht͡ʃʼek
1224	POCOMAM_EASTERN	knee	nah
1225	USPANTEKO	knee	t͡ʃʼek
1226	EASTERN_KEKCHI_CAHABON	knee	bʼen_aq
1227	ZINACANTAN_TZOTZIL	knee	holov_akan
1228	TZELTAL_BACHAJON	knee	hol_kakan
1229	CHOL_TUMBALA	knee	piʃ
1230	CHONTAL_TABASCO	knee	piʃ
1231	CHORTI	knee	piʃ
1232	ITZAJ	knee	ʃontal
1233	MOPAN	knee	piʃ
1234	MAYA_YUCATAN	knee	piʃ
1235	LACANDON	knee	piʃ
1236	HUASTEC	hand	kʼubak
1237	CHICOMUCELTEC	hand	kʼowak
1238	TOJOLABAL	hand	kʼabʼ
1239	CHUJ	hand	kʼab
1240	MOCHO	hand	qʼab
1241	JACALTEC	hand	qʼab
1242	QANJOBAL_SANTA_EULALIA	hand	qʼabʼ
1243	ACATECO_SAN_MIGUEL_ACATAN	hand	qʼabʼ
1244	IXIL_CHAJUL	hand	qʼabʼ
1245	AGUACATEC	hand	qʼab
1246	TECO_TECTITAN	hand	qʼabʼ
1247	MAM_NORTHERN	hand	nqʼabe
1248	SIPAKAPENSE	hand	qʼabʼ
1249	SACAPULTECO_SACAPULAS_CENTRO	hand	qʼabʼ
1250	CENTRAL_QUICHE	hand	qʼəbʼ
1251	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	hand	qʼaʔ
1252	TZUTUJIL_SAN_JUAN_LA_LAGUNA	hand	qʼaʔ
1253	POQOMCHI_WESTERN	hand	qʼabʼ
1254	POCOMAM_EASTERN	hand	qʼamʼ
1255	USPANTEKO	hand	qʼabʼ
1256	EASTERN_KEKCHI_CAHABON	hand	uqʼ
1257	ZINACANTAN_TZOTZIL	hand	kʼabal
1258	TZELTAL_BACHAJON	hand	kʼab
1259	CHOL_TUMBALA	hand	kʼəb
1260	CHONTAL_TABASCO	hand	kʼəb
1261	CHORTI	hand	kʼap
1262	ITZAJ	hand	kʼab
1263	MOPAN	hand	kʼəʔ
1264	MAYA_YUCATAN	hand	kʼabʼ
1265	LACANDON	hand	kʼəb
1266	HUASTEC	neck	nukʼlek
1267	CHICOMUCELTEC	neck	nukʼ
1268	TOJOLABAL	neck	nukʼ
1269	CHUJ	neck	xax
1270	MOCHO	neck	nuqʼ
1271	JACALTEC	neck	nuq
1272	QANJOBAL_SANTA_EULALIA	neck	nuqʼ
1273	ACATECO_SAN_MIGUEL_ACATAN	neck	nuʔ
1274	IXIL_CHAJUL	neck	qul
1275	AGUACATEC	neck	qul
1276	TECO_TECTITAN	neck	alq
1277	MAM_NORTHERN	neck	qul
1278	SIPAKAPENSE	neck	qul
1279	SACAPULTECO_SACAPULAS_CENTRO	neck	paqul
1280	CENTRAL_QUICHE	neck	qul
1281	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	neck	qul
1282	TZUTUJIL_SAN_JUAN_LA_LAGUNA	neck	qul
1283	POQOMCHI_WESTERN	neck	alaq
1284	POCOMAM_EASTERN	neck	alaqʼ
1285	USPANTEKO	neck	qul
1286	EASTERN_KEKCHI_CAHABON	neck	xax
1287	ZINACANTAN_TZOTZIL	neck	nukʼil
1288	TZELTAL_BACHAJON	neck	tenukʼ
1289	CHONTAL_TABASCO	neck	lukʼub
1290	CHORTI	neck	nuk
1291	ITZAJ	neck	kal
1292	MOPAN	neck	kal
1293	MAYA_YUCATAN	neck	kal
1294	LACANDON	neck	kar
1295	HUASTEC	heart	it͡ʃit͡ʃ
1296	CHICOMUCELTEC	heart	it͡ʃit
1297	TOJOLABAL	heart	alt͡sil
1298	CHUJ	heart	piʃan
1299	QANJOBAL_SANTA_EULALIA	heart	piʃan
1300	ACATECO_SAN_MIGUEL_ACATAN	heart	piʃan
1301	ZINACANTAN_TZOTZIL	heart	onil
1302	TZELTAL_BACHAJON	heart	otan
1303	CHOL_TUMBALA	heart	pusikʼal
1304	ITZAJ	heart	pusikʼal
1305	MOPAN	heart	pəsəkʼal
1306	MAYA_YUCATAN	heart	puksiʔikʼal
1307	LACANDON	heart	piʃam
1308	HUASTEC	liver	mamal
1309	CHICOMUCELTEC	liver	mamal
1310	TOJOLABAL	liver	t͡ʃokʼol
1311	CHUJ	liver	sejub
1312	MOCHO	liver	sejubʼ
1313	JACALTEC	liver	sasip
1314	QANJOBAL_SANTA_EULALIA	liver	tʼiʃ
1315	ACATECO_SAN_MIGUEL_ACATAN	liver	qʼex
1316	IXIL_CHAJUL	liver	t͡son
1317	AGUACATEC	liver	t͡ʃʼot͡ʃʼ
1318	TECO_TECTITAN	liver	ʃcansebʼ
1319	MAM_NORTHERN	liver	tt͡ʃʼot͡ʃʼ
1320	SACAPULTECO_SACAPULAS_CENTRO	liver	sasebʼ
1321	CENTRAL_QUICHE	liver	sesebʼ
1322	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	liver	saseʔ
1323	TZUTUJIL_SAN_JUAN_LA_LAGUNA	liver	saseʔ
1324	POQOMCHI_WESTERN	liver	tamat
1325	POCOMAM_EASTERN	liver	iɡad
1326	USPANTEKO	liver	ulew
1327	EASTERN_KEKCHI_CAHABON	liver	sasebʼ
1328	ZINACANTAN_TZOTZIL	liver	sekub
1329	TZELTAL_BACHAJON	liver	sekub
1330	CHOL_TUMBALA	liver	olmal
1331	CHONTAL_TABASCO	liver	jolma
1332	CHORTI	liver	ʃemem
1333	ITZAJ	liver	tamen
1334	MOPAN	liver	tamen
1335	MAYA_YUCATAN	liver	taman
1336	LACANDON	liver	tamen
1337	HUASTEC	drink	ut͡sʼal
1338	TOJOLABAL	drink	uʔ
1339	CHUJ	drink	ukx
1340	MOCHO	drink	ukʼ
1341	QANJOBAL_SANTA_EULALIA	drink	ukʼeʃ
1342	ACATECO_SAN_MIGUEL_ACATAN	drink	ukʼe
1343	IXIL_CHAJUL	drink	ukʼa
1344	AGUACATEC	drink	tkʼaxlen
1345	TECO_TECTITAN	drink	ukʼa
1346	MAM_NORTHERN	drink	kʼana
1347	SIPAKAPENSE	drink	qum
1348	SACAPULTECO_SACAPULAS_CENTRO	drink	qamux
1349	CENTRAL_QUICHE	drink	tix
1350	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	drink	tix
1351	TZUTUJIL_SAN_JUAN_LA_LAGUNA	drink	tix
1352	POQOMCHI_WESTERN	drink	ukʼex
1353	POCOMAM_EASTERN	drink	ukʼex
1354	USPANTEKO	drink	ukʼax
1355	EASTERN_KEKCHI_CAHABON	drink	ukʼ
1356	ZINACANTAN_TZOTZIL	drink	ut͡ʃʼ
1357	TZELTAL_BACHAJON	drink	ut͡ʃʼ
1358	CHOL_TUMBALA	drink	hap
1359	CHONTAL_TABASCO	drink	ut͡ʃʼen
1360	CHORTI	drink	t͡ʃʼi
1361	ITZAJ	drink	ukʼ
1362	MOPAN	drink	ukʼ
1363	MAYA_YUCATAN	drink	ukʼ
1364	LACANDON	drink	hap
1365	HUASTEC	eat	kʼapul
1366	TOJOLABAL	eat	waʔi
1367	CHUJ	eat	waʔi
1368	MOCHO	eat	loʔ
1369	JACALTEC	eat	waʔ
1370	QANJOBAL_SANTA_EULALIA	eat	loʔ
1371	ACATECO_SAN_MIGUEL_ACATAN	eat	loʔ
1372	IXIL_CHAJUL	eat	cʼaʔon
1373	AGUACATEC	eat	wan
1374	TECO_TECTITAN	eat	wan
1375	MAM_NORTHERN	eat	wan
1376	SIPAKAPENSE	eat	waʔ
1377	SACAPULTECO_SACAPULAS_CENTRO	eat	waʔ
1378	CENTRAL_QUICHE	eat	wik
1379	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	eat	waʔ
1380	TZUTUJIL_SAN_JUAN_LA_LAGUNA	eat	waʔ
1381	POQOMCHI_WESTERN	eat	wiʔ
1382	POCOMAM_EASTERN	eat	wiʔ
1383	USPANTEKO	eat	win
1384	EASTERN_KEKCHI_CAHABON	eat	waʔ
1385	ZINACANTAN_TZOTZIL	eat	ot͡ʃan
1386	TZELTAL_BACHAJON	eat	weʔ
1387	CHOL_TUMBALA	eat	kʼuʃ
1388	CHONTAL_TABASCO	eat	kʼuʃeʔ
1389	CHORTI	eat	weʔ
1390	ITZAJ	eat	han
1391	MOPAN	eat	xan
1392	MAYA_YUCATAN	eat	hanal
1393	LACANDON	eat	hanən
1394	HUASTEC	bite	kʼatʼuwal
1395	TOJOLABAL	bite	kʼuʃu
1396	CHUJ	bite	t͡ʃiʔa
1397	JACALTEC	bite	t͡ʃit͡ʃiwa
1398	QANJOBAL_SANTA_EULALIA	bite	t͡ʃiʔ
1399	ACATECO_SAN_MIGUEL_ACATAN	bite	t͡ʃiʔ
1400	IXIL_CHAJUL	bite	t͡ʃiʔ
1401	AGUACATEC	bite	t͡ʃiʔon
1402	TECO_TECTITAN	bite	t͡sʼaʔ
1403	MAM_NORTHERN	bite	t͡ʃʼʲan
1404	SIPAKAPENSE	bite	tiʔ
1405	SACAPULTECO_SACAPULAS_CENTRO	bite	kajix
1406	CENTRAL_QUICHE	bite	tiʔ
1407	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	bite	purix
1408	TZUTUJIL_SAN_JUAN_LA_LAGUNA	bite	tiʔ
1409	POQOMCHI_WESTERN	bite	tiw
1410	POCOMAM_EASTERN	bite	hat͡ʃʼ
1411	USPANTEKO	bite	tiʔ
1412	EASTERN_KEKCHI_CAHABON	bite	tiw
1413	ZINACANTAN_TZOTZIL	bite	tiʔ
1414	TZELTAL_BACHAJON	bite	tiʔ
1415	CHOL_TUMBALA	bite	kʼuʃ
1416	CHONTAL_TABASCO	bite	kʼuʃeʔ
1417	CHORTI	bite	akʼuhʃop
1418	ITZAJ	bite	t͡ʃiʔik
1419	MOPAN	bite	t͡ʃiʔ
1420	MAYA_YUCATAN	bite	t͡ʃiʔah
1421	LACANDON	bite	kut͡ʃuh
1422	HUASTEC	see	t͡sutal
1423	TOJOLABAL	see	ila
1424	CHUJ	see	wilaʔ
1425	MOCHO	see	il
1426	JACALTEC	see	il
1427	QANJOBAL_SANTA_EULALIA	see	il
1428	ACATECO_SAN_MIGUEL_ACATAN	see	il
1429	IXIL_CHAJUL	see	il
1430	AGUACATEC	see	il
1431	TECO_TECTITAN	see	e
1432	MAM_NORTHERN	see	t͡ʃʼʲan
1433	SIPAKAPENSE	see	il
1434	SACAPULTECO_SACAPULAS_CENTRO	see	il
1435	CENTRAL_QUICHE	see	il
1436	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	see	t͡suʔ
1437	TZUTUJIL_SAN_JUAN_LA_LAGUNA	see	t͡suʔ
1438	POQOMCHI_WESTERN	see	ilow
1439	POCOMAM_EASTERN	see	ilaʔ
1440	EASTERN_KEKCHI_CAHABON	see	il
1441	ZINACANTAN_TZOTZIL	see	il
1442	TZELTAL_BACHAJON	see	il
1443	CHOL_TUMBALA	see	ila
1444	CHONTAL_TABASCO	see	t͡ʃənen
1445	CHORTI	see	wira
1446	ITZAJ	see	il
1447	MOPAN	see	il
1448	MAYA_YUCATAN	see	ilaʔal
1449	LACANDON	see	ir
1450	HUASTEC	hear	at͡sʼal
1451	TOJOLABAL	hear	abʼi
1452	CHUJ	hear	abi
1453	MOCHO	hear	abʼi
1454	JACALTEC	hear	wabe
1455	QANJOBAL_SANTA_EULALIA	hear	abʼeʃ
1456	ACATECO_SAN_MIGUEL_ACATAN	hear	abʼe
1457	IXIL_CHAJUL	hear	abʼi
1458	AGUACATEC	hear	wit
1459	TECO_TECTITAN	hear	t͡ʃaʔo
1460	MAM_NORTHERN	hear	olt
1461	SIPAKAPENSE	hear	taʔ
1462	SACAPULTECO_SACAPULAS_CENTRO	hear	t
1463	CENTRAL_QUICHE	hear	ta
1464	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	hear	kʼoʃax
1465	TZUTUJIL_SAN_JUAN_LA_LAGUNA	hear	kʼaʃax
1466	POQOMCHI_WESTERN	hear	bʼirax
1467	POCOMAM_EASTERN	hear	wʼarex
1468	USPANTEKO	hear	ta
1469	EASTERN_KEKCHI_CAHABON	hear	abʼih
1470	ZINACANTAN_TZOTZIL	hear	aʔi
1471	TZELTAL_BACHAJON	hear	aij
1472	CHOL_TUMBALA	hear	ubi
1473	CHONTAL_TABASCO	hear	ubin
1474	CHORTI	hear	ojpʼika
1475	ITZAJ	hear	ujbah
1476	MOPAN	hear	ub
1477	MAYA_YUCATAN	hear	uʔubʼah
1478	LACANDON	hear	uj
1479	HUASTEC	know	t͡soʔob
1480	TOJOLABAL	know	naʔa
1481	CHUJ	know	oxk
1482	MOCHO	know	it͡sʼa
1483	JACALTEC	know	wohtaxox
1484	QANJOBAL_SANTA_EULALIA	know	oʃtaq
1485	ACATECO_SAN_MIGUEL_ACATAN	know	otax
1486	IXIL_CHAJUL	know	ot͡saq
1487	AGUACATEC	know	t͡ʃum
1488	TECO_TECTITAN	know	t͡ʃaʔo
1489	MAM_NORTHERN	know	tbija
1490	SIPAKAPENSE	know	tamax
1491	SACAPULTECO_SACAPULAS_CENTRO	know	etaʔam
1492	CENTRAL_QUICHE	know	etam
1493	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	know	etaman
1494	TZUTUJIL_SAN_JUAN_LA_LAGUNA	know	otaqin
1495	POQOMCHI_WESTERN	know	nabʼex
1496	POCOMAM_EASTERN	know	wʼarem
1497	USPANTEKO	know	etam
1498	EASTERN_KEKCHI_CAHABON	know	naw
1499	ZINACANTAN_TZOTZIL	know	naʔ
1500	TZELTAL_BACHAJON	know	nab
1501	CHOL_TUMBALA	know	ubint
1502	CHONTAL_TABASCO	know	winatan
1503	CHORTI	know	nat
1504	ITZAJ	know	kʼaʔol
1505	MOPAN	know	el
1506	MAYA_YUCATAN	know	kʼahol
1507	LACANDON	know	kʼəhʔot
1508	HUASTEC	sleep	wajal
1509	TOJOLABAL	sleep	waji
1510	CHUJ	sleep	wajaŋ
1511	MOCHO	sleep	wat͡ʃ
1512	JACALTEC	sleep	waj
1513	QANJOBAL_SANTA_EULALIA	sleep	waj
1514	ACATECO_SAN_MIGUEL_ACATAN	sleep	wej
1515	IXIL_CHAJUL	sleep	wat
1516	AGUACATEC	sleep	witen
1517	TECO_TECTITAN	sleep	witan
1518	MAM_NORTHERN	sleep	tanʃa
1519	SIPAKAPENSE	sleep	wor
1520	SACAPULTECO_SACAPULAS_CENTRO	sleep	war
1521	CENTRAL_QUICHE	sleep	war
1522	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	sleep	war
1523	TZUTUJIL_SAN_JUAN_LA_LAGUNA	sleep	war
1524	POQOMCHI_WESTERN	sleep	wir
1525	POCOMAM_EASTERN	sleep	wir
1526	USPANTEKO	sleep	war
1527	EASTERN_KEKCHI_CAHABON	sleep	war
1528	ZINACANTAN_TZOTZIL	sleep	bat_t͡ʃʼulel
1529	TZELTAL_BACHAJON	sleep	waj
1530	CHOL_TUMBALA	sleep	wəj
1531	CHONTAL_TABASCO	sleep	wəje
1532	CHORTI	sleep	waj
1533	ITZAJ	sleep	wenel
1534	MOPAN	sleep	wəjn
1535	MAYA_YUCATAN	sleep	wenel
1536	LACANDON	sleep	wenan
1537	HUASTEC	die	t͡semel
1538	TOJOLABAL	die	cham
1539	CHUJ	die	t͡ʃami
1540	MOCHO	die	kam
1541	JACALTEC	die	kam
1542	QANJOBAL_SANTA_EULALIA	die	kam
1543	ACATECO_SAN_MIGUEL_ACATAN	die	kam
1544	IXIL_CHAJUL	die	kam
1545	AGUACATEC	die	kim
1546	TECO_TECTITAN	die	kam
1547	MAM_NORTHERN	die	kʲim
1548	SIPAKAPENSE	die	kom
1549	SACAPULTECO_SACAPULAS_CENTRO	die	kam
1550	CENTRAL_QUICHE	die	kəm
1551	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	die	kom
1552	TZUTUJIL_SAN_JUAN_LA_LAGUNA	die	kam
1553	POQOMCHI_WESTERN	die	kim
1554	POCOMAM_EASTERN	die	kim
1555	USPANTEKO	die	kam
1556	EASTERN_KEKCHI_CAHABON	die	kam
1557	ZINACANTAN_TZOTZIL	die	t͡ʃam
1558	TZELTAL_BACHAJON	die	t͡ʃam
1559	CHOL_TUMBALA	die	t͡ʃəm
1560	CHONTAL_TABASCO	die	u_t͡ʃəamo
1561	CHORTI	die	t͡ʃam
1562	ITZAJ	die	kimil
1563	MOPAN	die	kim
1564	MAYA_YUCATAN	die	kimil
1565	LACANDON	die	kan
1566	HUASTEC	kill	emθal
1567	TOJOLABAL	kill	mila
1568	CHUJ	kill	milaʔ
1569	MOCHO	kill	kamsa
1570	JACALTEC	kill	bit͡sa
1571	QANJOBAL_SANTA_EULALIA	kill	maqʼ_kamoq
1572	ACATECO_SAN_MIGUEL_ACATAN	kill	maʔ_kamox
1573	IXIL_CHAJUL	kill	jat͡sʼ
1574	AGUACATEC	kill	kimseʔ
1575	TECO_TECTITAN	kill	kansa
1576	MAM_NORTHERN	kill	tbʲon
1577	SIPAKAPENSE	kill	witax
1578	SACAPULTECO_SACAPULAS_CENTRO	kill	kamasax
1579	CENTRAL_QUICHE	kill	kamisa
1580	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	kill	komisax
1581	TZUTUJIL_SAN_JUAN_LA_LAGUNA	kill	kamsax
1582	POQOMCHI_WESTERN	kill	kansax
1583	POCOMAM_EASTERN	kill	kanasah
1584	USPANTEKO	kill	kamsax
1585	EASTERN_KEKCHI_CAHABON	kill	kamsih
1586	ZINACANTAN_TZOTZIL	kill	milvan
1587	TZELTAL_BACHAJON	kill	mil
1588	CHOL_TUMBALA	kill	his
1589	CHONTAL_TABASCO	kill	t͡səmsen
1590	CHORTI	kill	t͡ʃamse
1591	ITZAJ	kill	kinsah
1592	MOPAN	kill	kimes
1593	MAYA_YUCATAN	kill	kinsah
1594	LACANDON	kill	kins
1595	HUASTEC	swim	kowal
1596	TOJOLABAL	swim	noʃi
1597	CHUJ	swim	at͡ʃni
1598	JACALTEC	swim	in_maqnihan_haʔ
1599	QANJOBAL_SANTA_EULALIA	swim	maqʼ_aʔ
1600	ACATECO_SAN_MIGUEL_ACATAN	swim	maʔ_aʔ
1601	IXIL_CHAJUL	swim	nuʃ
1602	AGUACATEC	swim	xit͡ʃin
1603	TECO_TECTITAN	swim	it͡ʃin
1604	MAM_NORTHERN	swim	ʃnuʔine
1605	SIPAKAPENSE	swim	rwi_jaʔ
1606	SACAPULTECO_SACAPULAS_CENTRO	swim	itin
1607	CENTRAL_QUICHE	swim	muʃa
1608	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	swim	muʃin
1609	TZUTUJIL_SAN_JUAN_LA_LAGUNA	swim	mux
1610	POQOMCHI_WESTERN	swim	muʃun
1611	POCOMAM_EASTERN	swim	muʃin
1612	USPANTEKO	swim	atin
1613	EASTERN_KEKCHI_CAHABON	swim	numʃ
1614	ZINACANTAN_TZOTZIL	swim	nuʃih
1615	TZELTAL_BACHAJON	swim	nuʃ
1616	CHOL_TUMBALA	swim	ɲuʃih
1617	CHONTAL_TABASCO	swim	nuʃe
1618	CHORTI	swim	nuʃ
1619	ITZAJ	swim	ʃothaʔ
1620	MOPAN	swim	baʃəl_xaʔ
1621	MAYA_YUCATAN	swim	bʼabʼ
1622	HUASTEC	walk	belal
1623	TOJOLABAL	walk	bʼexji
1624	CHUJ	walk	bej
1625	MOCHO	walk	behi
1626	JACALTEC	walk	bel
1627	QANJOBAL_SANTA_EULALIA	walk	bʼej
1628	ACATECO_SAN_MIGUEL_ACATAN	walk	bʼej
1629	IXIL_CHAJUL	walk	ʃaon
1630	AGUACATEC	walk	ʃon
1631	TECO_TECTITAN	walk	bʼet
1632	MAM_NORTHERN	walk	bet
1633	SIPAKAPENSE	walk	bʼin
1634	SACAPULTECO_SACAPULAS_CENTRO	walk	bʼin
1635	CENTRAL_QUICHE	walk	bʼin
1636	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	walk	bʼin
1637	TZUTUJIL_SAN_JUAN_LA_LAGUNA	walk	bʼin
1638	POQOMCHI_WESTERN	walk	bʼeh
1639	POCOMAM_EASTERN	walk	wʼeh
1640	USPANTEKO	walk	bʼen
1641	EASTERN_KEKCHI_CAHABON	walk	bʼeh
1642	ZINACANTAN_TZOTZIL	walk	ʃanav
1643	TZELTAL_BACHAJON	walk	beh
1644	CHOL_TUMBALA	walk	ʃən
1645	CHONTAL_TABASCO	walk	ʃəmba
1646	CHORTI	walk	aʃanop
1647	ITZAJ	walk	man
1648	MOPAN	walk	ʃimbal
1649	MAYA_YUCATAN	walk	ʃimbʼal
1650	LACANDON	walk	ʃim
1651	HUASTEC	come	tal
1652	TOJOLABAL	come	xul
1653	CHUJ	come	xaw
1654	MOCHO	come	ul
1655	JACALTEC	come	ul
1656	QANJOBAL_SANTA_EULALIA	come	ul
1657	ACATECO_SAN_MIGUEL_ACATAN	come	hul
1658	IXIL_CHAJUL	come	ul
1659	AGUACATEC	come	kul
1660	TECO_TECTITAN	come	ul
1661	MAM_NORTHERN	come	ul
1662	SIPAKAPENSE	come	pet
1663	SACAPULTECO_SACAPULAS_CENTRO	come	pet
1664	CENTRAL_QUICHE	come	opan
1665	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	come	pe
1666	TZUTUJIL_SAN_JUAN_LA_LAGUNA	come	pet
1667	POQOMCHI_WESTERN	come	t͡ʃal
1668	POCOMAM_EASTERN	come	kʼuw
1669	USPANTEKO	come	pet
1670	EASTERN_KEKCHI_CAHABON	come	t͡ʃal
1671	ZINACANTAN_TZOTZIL	come	tal
1672	TZELTAL_BACHAJON	come	tal
1673	CHOL_TUMBALA	come	til
1674	CHONTAL_TABASCO	come	u_te
1675	CHORTI	come	jop
1676	ITZAJ	come	tal
1677	MOPAN	come	udʼ
1678	MAYA_YUCATAN	come	tal
1679	LACANDON	come	tar
1680	HUASTEC	lie	kʷat͡sat
1681	TOJOLABAL	lie	bʼaʔan
1682	CHUJ	lie	ekʼ_kotan
1683	JACALTEC	lie	hil
1684	QANJOBAL_SANTA_EULALIA	lie	telan
1685	ACATECO_SAN_MIGUEL_ACATAN	lie	telan
1686	IXIL_CHAJUL	lie	χoklel
1687	AGUACATEC	lie	koj
1688	TECO_TECTITAN	lie	ʃilk
1689	MAM_NORTHERN	lie	koʃl
1690	SIPAKAPENSE	lie	kot͡sʼlik
1691	SACAPULTECO_SACAPULAS_CENTRO	lie	kat͡sʼalek
1692	CENTRAL_QUICHE	lie	qʼoj
1693	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	lie	kot͡sʼol
1694	TZUTUJIL_SAN_JUAN_LA_LAGUNA	lie	kʼot͡soli
1695	POQOMCHI_WESTERN	lie	joklik
1696	POCOMAM_EASTERN	lie	jokil
1697	USPANTEKO	lie	t͡selik
1698	EASTERN_KEKCHI_CAHABON	lie	sotsoh
1699	ZINACANTAN_TZOTZIL	lie	put͡ʃʼetah
1700	TZELTAL_BACHAJON	lie	waj
1701	CHOL_TUMBALA	lie	t͡ʃʼaʔ
1702	CHONTAL_TABASCO	lie	t͡ʃʼaʔa
1703	CHORTI	lie	t͡ʃʼa
1704	ITZAJ	lie	tut͡sʼ
1705	MOPAN	lie	kojaʔan
1706	MAYA_YUCATAN	lie	t͡ʃiltal
1707	LACANDON	lie	ak
1708	HUASTEC	sit	ketel
1709	TOJOLABAL	sit	kulan
1710	CHUJ	sit	em_wokan
1711	MOCHO	sit	mot͡sʼ
1712	JACALTEC	sit	pis
1713	QANJOBAL_SANTA_EULALIA	sit	t͡ʃotan
1714	ACATECO_SAN_MIGUEL_ACATAN	sit	t͡ʃotan
1715	IXIL_CHAJUL	sit	ʃonlel
1716	AGUACATEC	sit	kʼol
1717	TECO_TECTITAN	sit	witʼlik
1718	MAM_NORTHERN	sit	qʼuql
1719	SIPAKAPENSE	sit	kʼuqlik
1720	SACAPULTECO_SACAPULAS_CENTRO	sit	kʼuqulek
1721	CENTRAL_QUICHE	sit	tʼuj
