DOCULECT	iso_code	CONCEPT	global_id	local_id	ASJP	cogid	notes	IPA	ID
DEANG	pce	say	1623	71	grai	8		ɡrai	920
KHMU	kjg	say	1623	71	lo	9		lo	921
KSINMUL	puo	say	1623	71	waw	10		waw	922
KHASI	kha	say	1623	71	oN	11		oŋ	923
MUNDARI	unr	say	1623	71	men	12		men	924
JEH	jeh	sun	1343	72	matNay	1		matŋaj	925
BAHNAR	bdq	sun	1343	72	nar	2		nar	926
CHRAU	crw	sun	1343	72	mat nar	2		mat nar	927
VIETNAMESE	vie	sun	1343	72	mat Coi	3		mat t͡ʃoi	928
RUC	scb	sun	1343	72	m3tpl3y	3		mətpləj	929
MON	mnw	sun	1343	72	tNay	1		tŋaj	930
NYAKUR	cbn	sun	1343	72	ha*y	1		hãj	931
KHMER	khm	sun	1343	72	th~3Nay	1		tʰəŋaj	932
KUI_THAILAND	kdt	sun	1343	72	m3niaN	4		məniaŋ	933
SEMAI	sea	sun	1343	72	matZis	5		matʒis	934
WA	wbm	sun	1343	72	siNai7	1		siŋaiʔ	935
DEANG	pce	sun	1343	72	sNoi	1		sŋoi	936
KHMU	kjg	sun	1343	72	matpri	3		matpri	937
KSINMUL	puo	sun	1343	72	C3lNe	1		t͡ʃəlŋe	938
KHASI	kha	sun	1343	72	sNi	1		sŋi	939
MUNDARI	unr	sun	1343	72	siNgi	1		siŋɡi	940
JEH	jeh	moon	1313	73	kh~ei	1		kʰei	941
BAHNAR	bdq	moon	1313	73	kh~ei	1		kʰei	942
CHRAU	crw	moon	1313	73	kh~ay	1		kʰaj	943
VIETNAMESE	vie	moon	1313	73	CaN	2		t͡ʃaŋ	944
MON	mnw	moon	1313	73	gatu	3		ɡatu	945
NYAKUR	cbn	moon	1313	73	ntu7	3		ntuʔ	946
KHMER	khm	moon	1313	73	kh~E	1		kʰɛ	947
KUI_THAILAND	kdt	moon	1313	73	mph$riaNsai	2		mpʰriaŋsai	948
SEMAI	sea	moon	1313	73	gCE7	1		ɡt͡ʃɛʔ	949
WA	wbm	moon	1313	73	kh~i7	1		kʰiʔ	950
DEANG	pce	moon	1313	73	plaN kiar	2		plaŋ kiar	951
KHMU	kjg	moon	1313	73	moN	5		moŋ	952
KSINMUL	puo	moon	1313	73	blah	6		blah	953
KHASI	kha	moon	1313	73	binai	7		binai	954
JEH	jeh	star	1430	74	hloN	1		hloŋ	955
BAHNAR	bdq	star	1430	74	s3NloN	1		səŋloŋ	956
CHRAU	crw	star	1430	74	sima5	2		simaɲ	957
RUC	scb	star	1430	74	kumi5	2		kumiɲ	958
MON	mnw	star	1430	74	saman	2		saman	959
KHMER	khm	star	1430	74	ph~3kay	3		pʰəkaj	960
KUI_THAILAND	kdt	star	1430	74	ntar	4		ntar	961
SEMAI	sea	star	1430	74	prloy	5		prloj	962
WA	wbm	star	1430	74	sim7~uiN	2		simʔuiŋ	963
DEANG	pce	star	1430	74	sman	2		sman	964
KHMU	kjg	star	1430	74	s3rmin	2		sərmin	965
KSINMUL	puo	star	1430	74	m35	2		məɲ	966
KHASI	kha	star	1430	74	kh~lur	5		kʰlur	967
MUNDARI	unr	star	1430	74	ipil	6		ipil	968
JEH	jeh	water	948	75	dak	1		dak	969
BAHNAR	bdq	water	948	75	dak	1		dak	970
CHRAU	crw	water	948	75	da7	1		daʔ	971
VIETNAMESE	vie	water	948	75	nuok	1		nuok	972
RUC	scb	water	948	75	da7	1		daʔ	973
MON	mnw	water	948	75	dak	1		dak	974
NYAKUR	cbn	water	948	75	dak	1		dak	975
KHMER	khm	water	948	75	d3k	1		dək	976
KUI_THAILAND	kdt	water	948	75	dia7	1		diaʔ	977
SEMAI	sea	water	948	75	tew	2		tew	978
WA	wbm	water	948	75	rom	3		rom	979
DEANG	pce	water	948	75	om	3		om	980
KHMU	kjg	water	948	75	om	3		om	981
KSINMUL	puo	water	948	75	hot	4		hot	982
KHASI	kha	water	948	75	um	3		um	983
MUNDARI	unr	water	948	75	da7	1		daʔ	984
JEH	jeh	rain	658	76	mriah	1		mriah	985
BAHNAR	bdq	rain	658	76	mi	2		mi	986
CHRAU	crw	rain	658	76	mi	2		mi	987
VIETNAMESE	vie	rain	658	76	mua	2		mua	988
RUC	scb	rain	658	76	kum3a	2		kuməa	989
MON	mnw	rain	658	76	bray	1		braj	990
NYAKUR	cbn	rain	658	76	ph~rEy	1		pʰrɛj	991
KHMER	khm	rain	658	76	bh~li3N	3		bʰliəŋ	992
KUI_THAILAND	kdt	rain	658	76	m3mia	2		məmia	993
SEMAI	sea	rain	658	76	mani7	4		maniʔ	994
WA	wbm	rain	658	76	lh~E7	5		lʰɛʔ	995
DEANG	pce	rain	658	76	klai	6		klai	996
KHMU	kjg	rain	658	76	k3ma	2		kəma	997
KSINMUL	puo	rain	658	76	3m3	2		əmə	998
KHASI	kha	rain	658	76	slap	7		slap	999
MUNDARI	unr	rain	658	76	gama	2		ɡama	1000
JEH	jeh	stone	857	77	t3mou	1		təmou	1001
BAHNAR	bdq	stone	857	77	t3mo	1		təmo	1002
CHRAU	crw	stone	857	77	tamo	1		tamo	1003
VIETNAMESE	vie	stone	857	77	da	2		da	1004
RUC	scb	stone	857	77	lata	2		lata	1005
MON	mnw	stone	857	77	tmo7	1		tmoʔ	1006
NYAKUR	cbn	stone	857	77	hmo7	1		hmoʔ	1007
KHMER	khm	stone	857	77	th~3mo	1		tʰəmo	1008
KUI_THAILAND	kdt	stone	857	77	t3mau	1		təmau	1009
WA	wbm	stone	857	77	si mau7	1		si mauʔ	1010
DEANG	pce	stone	857	77	mau	1		mau	1011
KHMU	kjg	stone	857	77	klaN	3		klaŋ	1012
KSINMUL	puo	stone	857	77	3li3N	3		əliəŋ	1013
KHASI	kha	stone	857	77	maw	1		maw	1014
MUNDARI	unr	stone	857	77	diri	4		diri	1015
JEH	jeh	sand	671	78	Coih	1		t͡ʃoih	1016
BAHNAR	bdq	sand	671	78	Cu3h	1		t͡ʃuəh	1017
CHRAU	crw	sand	671	78	Cw~oh	1		t͡ʃʷoh	1018
VIETNAMESE	vie	sand	671	78	kat	2		kat	1019
RUC	scb	sand	671	78	t3kaC	2		təkat͡ʃ	1020
MON	mnw	sand	671	78	bti	3		bti	1021
NYAKUR	cbn	sand	671	78	nt3l	3		ntəl	1022
KHMER	khm	sand	671	78	kh~3saC	2		kʰəsat͡ʃ	1023
WA	wbm	sand	671	78	mh~aik	2		mʰaik	1024
DEANG	pce	sand	671	78	kh~ai7	2		kʰaiʔ	1025
KHMU	kjg	sand	671	78	Cr~es	4		t͡ʃres	1026
KHASI	kha	sand	671	78	sh~iap	5		sʰiap	1027
MUNDARI	unr	sand	671	78	gitil	3		ɡitil	1028
JEH	jeh	earth	1228	79	neh	2		neh	1029
BAHNAR	bdq	earth	1228	79	tEh	1		tɛh	1030
CHRAU	crw	earth	1228	79	nteh	1		nteh	1031
VIETNAMESE	vie	earth	1228	79	dat	1		dat	1032
MON	mnw	earth	1228	79	ti	1		ti	1033
NYAKUR	cbn	earth	1228	79	ti7	1		tiʔ	1034
KHMER	khm	earth	1228	79	ti	1		ti	1035
KUI_THAILAND	kdt	earth	1228	79	k3tE7	1		kətɛʔ	1036
SEMAI	sea	earth	1228	79	te7	1		teʔ	1037
WA	wbm	earth	1228	79	tE7	1		tɛʔ	1038
DEANG	pce	earth	1228	79	"k""tai"	1		kʼtai	1039
KHMU	kjg	earth	1228	79	p3te	1		pəte	1040
KSINMUL	puo	earth	1228	79	k3te	1		kəte	1041
KHASI	kha	earth	1228	79	pirth~ei	1		pirtʰei	1042
MUNDARI	unr	earth	1228	79	ote	1		ote	1043
JEH	jeh	cloud	1489	80	k3sok	1		kəsok	1044
BAHNAR	bdq	cloud	1489	80	h3m3l	2		həməl	1045
CHRAU	crw	cloud	1489	80	tu7	3		tuʔ	1046
VIETNAMESE	vie	cloud	1489	80	maj	2		mad͡ʒ	1047
RUC	scb	cloud	1489	80	m3l	2		məl	1048
MON	mnw	cloud	1489	80	matbrai	4		matbrai	1049
NYAKUR	cbn	cloud	1489	80	mok	5		mok	1050
KHMER	khm	cloud	1489	80	b3bok	5		bəbok	1051
KUI_THAILAND	kdt	cloud	1489	80	hl3t	6		hlət	1052
WA	wbm	cloud	1489	80	pai7om	7		paiʔom	1053
DEANG	pce	cloud	1489	80	nh7$ut	8		ⁿʰʔut	1054
KHMU	kjg	cloud	1489	80	put	8		put	1055
KSINMUL	puo	cloud	1489	80	mok	5		mok	1056
KHASI	kha	cloud	1489	80	"ly""~oh"	9		lʲʼoh	1057
MUNDARI	unr	cloud	1489	80	rimil	2		rimil	1058
JEH	jeh	smoke	778	81	hnuai	1		hnuai	1059
BAHNAR	bdq	smoke	778	81	5ui	1		ɲui	1060
CHRAU	crw	smoke	778	81	5u7	2		ɲuʔ	1061
VIETNAMESE	vie	smoke	778	81	kx~oi	1		kxoi	1062
RUC	scb	smoke	778	81	kahoy	1		kahoj	1063
MON	mnw	smoke	778	81	yak	2		jak	1064
NYAKUR	cbn	smoke	778	81	yak	2		jak	1065
KHMER	khm	smoke	778	81	ph~3sEN	3		pʰəsɛŋ	1066
KUI_THAILAND	kdt	smoke	778	81	mp~i7	4		mpiʔ	1067
SEMAI	sea	smoke	778	81	Cul	5		t͡ʃul	1068
WA	wbm	smoke	778	81	tau7	6		tauʔ	1069
DEANG	pce	smoke	778	81	to7	6		toʔ	1070
KHMU	kjg	smoke	778	81	p3t3	6		pətə	1071
KSINMUL	puo	smoke	778	81	p3tow	6		pətow	1072
KHASI	kha	smoke	778	81	nd~em	7		ⁿdem	1073
MUNDARI	unr	smoke	778	81	sukul	8		sukul	1074
JEH	jeh	fire	221	82	on	1		on	1075
BAHNAR	bdq	fire	221	82	u5	1		uɲ	1076
CHRAU	crw	fire	221	82	u5	1		uɲ	1077
VIETNAMESE	vie	fire	221	82	lua	2		lua	1078
RUC	scb	fire	221	82	kurh~	3		kurʰ	1079
MON	mnw	fire	221	82	pamat	4		pamat	1080
NYAKUR	cbn	fire	221	82	k3mat	4		kəmat	1081
KHMER	khm	fire	221	82	bh~la3N	5		bʰlaəŋ	1082
KUI_THAILAND	kdt	fire	221	82	uh	1		uh	1083
SEMAI	sea	fire	221	82	os	1		os	1084
WA	wbm	fire	221	82	Nu	7		ŋu	1085
DEANG	pce	fire	221	82	Nar	7		ŋar	1086
KHMU	kjg	fire	221	82	p3rl3a	2		pərləa	1087
KSINMUL	puo	fire	221	82	h3goN	8		həɡoŋ	1088
KHASI	kha	fire	221	82	diN	9		diŋ	1089
MUNDARI	unr	fire	221	82	seNgel	10		seŋɡel	1090
JEH	jeh	ashes	646	83	luN lok	1		luŋ lok	1091
BAHNAR	bdq	ashes	646	83	h3yok	9		həjok	1092
CHRAU	crw	ashes	646	83	vuh	3		vuh	1093
VIETNAMESE	vie	ashes	646	83	Co	10		t͡ʃo	1094
RUC	scb	ashes	646	83	t3pEh	3		təpɛh	1095
MON	mnw	ashes	646	83	pateN	2		pateŋ	1096
NYAKUR	cbn	ashes	646	83	p3ti5	2		pətiɲ	1097
KHMER	khm	ashes	646	83	ph~Eh	3		pʰɛh	1098
KUI_THAILAND	kdt	ashes	646	83	ph~a7	4		pʰaʔ	1099
SEMAI	sea	ashes	646	83	gNh3l	11		ɡŋhəl	1100
WA	wbm	ashes	646	83	5au7	5		ɲauʔ	1101
DEANG	pce	ashes	646	83	"k""faN"	6		kʼfaŋ	1102
KHMU	kjg	ashes	646	83	poh	3		poh	1103
KSINMUL	puo	ashes	646	83	3boh	3		əboh	1104
KHASI	kha	ashes	646	83	dipei	3		dipei	1105
MUNDARI	unr	ashes	646	83	toroe7	8		toroeʔ	1106
CHRAU	crw	burn	2102	84	Nit	1		ŋit	1107
RUC	scb	burn	2102	84	takat	3		takat	1108
MON	mnw	burn	2102	84	tau	4		tau	1109
NYAKUR	cbn	burn	2102	84	kh~lak	5		kʰlak	1110
KHMER	khm	burn	2102	84	tut	2		tut	1111
KUI_THAILAND	kdt	burn	2102	84	CaN	9		t͡ʃaŋ	1112
WA	wbm	burn	2102	84	k3ik	10		kəik	1113
KHMU	kjg	burn	2102	84	pok	6		pok	1114
KHASI	kha	burn	2102	84	iN	7		iŋ	1115
MUNDARI	unr	burn	2102	84	ro	8		ro	1116
JEH	jeh	road	667	85	traN	1		traŋ	1117
BAHNAR	bdq	road	667	85	troN	1		troŋ	1118
CHRAU	crw	road	667	85	tr~oN	1		troŋ	1119
VIETNAMESE	vie	road	667	85	duoN	1		duoŋ	1120
MON	mnw	road	667	85	traw	2		traw	1121
NYAKUR	cbn	road	667	85	trew	2		trew	1122
KHMER	khm	road	667	85	Z3luw th~3nal	2		ʒəluw tʰənal	1123
KUI_THAILAND	kdt	road	667	85	k3na	4		kəna	1124
SEMAI	sea	road	667	85	nuN	5		nuŋ	1125
WA	wbm	road	667	85	kra7	6		kraʔ	1126
DEANG	pce	road	667	85	ndEN	3		ndɛŋ	1127
KHMU	kjg	road	667	85	Nor	6		ŋor	1128
KSINMUL	puo	road	667	85	tum	8		tum	1129
KHASI	kha	road	667	85	surok	9		surok	1130
MUNDARI	unr	road	667	85	hora	5		hora	1131
JEH	jeh	mountain	639	86	Nuk	1		ŋuk	1132
BAHNAR	bdq	mountain	639	86	koN	2		koŋ	1133
CHRAU	crw	mountain	639	86	guN	2		ɡuŋ	1134
VIETNAMESE	vie	mountain	639	86	nui	3		nui	1135
RUC	scb	mountain	639	86	C3t	4		t͡ʃət	1136
MON	mnw	mountain	639	86	duiw	3		duiw	1137
NYAKUR	cbn	mountain	639	86	kur	10		kur	1138
KHMER	khm	mountain	639	86	bh~3nom	5		bʰənom	1139
KUI_THAILAND	kdt	mountain	639	86	bru	6		bru	1140
SEMAI	sea	mountain	639	86	lot	7		lot	1141
WA	wbm	mountain	639	86	goN	2		ɡoŋ	1142
DEANG	pce	mountain	639	86	svr	8		svr	1143
KHMU	kjg	mountain	639	86	mok	11		mok	1144
KSINMUL	puo	mountain	639	86	kh~egaN	2		kʰeɡaŋ	1145
KHASI	kha	mountain	639	86	limbah	9		limbah	1146
MUNDARI	unr	mountain	639	86	buru	6		buru	1147
JEH	jeh	red	156	87	dum	1		dum	1148
BAHNAR	bdq	red	156	87	bre	1		bre	1149
CHRAU	crw	red	156	87	prho	3		prho	1150
VIETNAMESE	vie	red	156	87	do	4		do	1151
RUC	scb	red	156	87	to	4		to	1152
MON	mnw	red	156	87	bkat	5		bkat	1153
NYAKUR	cbn	red	156	87	ph~3l35	6		pʰələɲ	1154
KHMER	khm	red	156	87	kr3ham	7		krəham	1155
KUI_THAILAND	kdt	red	156	87	ksaw	8		ksaw	1156
SEMAI	sea	red	156	87	rNa5	9		rŋaɲ	1157
WA	wbm	red	156	87	rauh	10		rauh	1158
DEANG	pce	red	156	87	r3N	6		rəŋ	1159
KHMU	kjg	red	156	87	yim	11		jim	1160
KSINMUL	puo	red	156	87	k37et	12		kəʔet	1161
KHASI	kha	red	156	87	saw	8		saw	1162
MUNDARI	unr	red	156	87	ara7	13		araʔ	1163
JEH	jeh	green	1425	88	drih	1		drih	1164
BAHNAR	bdq	green	1425	88	Z3k	2		ʒək	1165
MON	mnw	green	1425	88	saNeak	2		saŋeak	1166
NYAKUR	cbn	green	1425	88	l3Cok	3		lət͡ʃok	1167
KHMER	khm	green	1425	88	paytaN	4		pajtaŋ	1168
WA	wbm	green	1425	88	klai	5		klai	1169
DEANG	pce	green	1425	88	5iar	6		ɲiar	1170
KHMU	kjg	green	1425	88	C3Nar	6		t͡ʃəŋar	1171
KSINMUL	puo	green	1425	88	le	5		le	1172
MUNDARI	unr	green	1425	88	gaded	8		ɡaded	1173
JEH	jeh	yellow	1424	89	driN	1		driŋ	1174
BAHNAR	bdq	yellow	1424	89	dreN	1		dreŋ	1175
CHRAU	crw	yellow	1424	89	ramut	2		ramut	1176
VIETNAMESE	vie	yellow	1424	89	vaN	8		vaŋ	1177
RUC	scb	yellow	1424	89	vaN	8		vaŋ	1178
MON	mnw	yellow	1424	89	damit	2		damit	1179
NYAKUR	cbn	yellow	1424	89	p3Cu5	3		pət͡ʃuɲ	1180
KHMER	khm	yellow	1424	89	l3N	9		ləŋ	1181
SEMAI	sea	yellow	1424	89	ph~ok	4		pʰok	1182
WA	wbm	yellow	1424	89	lh~3N	9		lʰəŋ	1183
DEANG	pce	yellow	1424	89	t3N	5		təŋ	1184
KHMU	kjg	yellow	1424	89	si l3N	9		si ləŋ	1185
KSINMUL	puo	yellow	1424	89	l3N	9		ləŋ	1186
KHASI	kha	yellow	1424	89	stem	6		stem	1187
MUNDARI	unr	yellow	1424	89	sa saN	7		sa saŋ	1188
JEH	jeh	white	1335	90	t3bok	1		təbok	1189
BAHNAR	bdq	white	1335	90	kok	9		kok	1190
CHRAU	crw	white	1335	90	vo7	1	also: kanaN	voʔ	1191
VIETNAMESE	vie	white	1335	90	CaN	2		t͡ʃaŋ	1192
RUC	scb	white	1335	90	t3kal	3		təkal	1193
MON	mnw	white	1335	90	bu	10		bu	1194
NYAKUR	cbn	white	1335	90	Ch~uN	4		t͡ʃʰuŋ	1195
KHMER	khm	white	1335	90	so	5		so	1196
KUI_THAILAND	kdt	white	1335	90	bua7	1		buaʔ	1197
SEMAI	sea	white	1335	90	by~Ek	6		bʲɛk	1198
WA	wbm	white	1335	90	paiN	11		paiŋ	1199
DEANG	pce	white	1335	90	blo7	6		bloʔ	1200
KHMU	kjg	white	1335	90	klok	6		klok	1201
KSINMUL	puo	white	1335	90	lu3k	6		luək	1202
KHASI	kha	white	1335	90	lih	7		lih	1203
JEH	jeh	black	163	91	5uN	1		ɲuŋ	1204
BAHNAR	bdq	black	163	91	gam	2		ɡam	1205
CHRAU	crw	black	163	91	ju7	3	also: sindoC	d͡ʒuʔ	1206
VIETNAMESE	vie	black	163	91	den	4		den	1207
RUC	scb	black	163	91	tEntEn	4		tɛntɛn	1208
MON	mnw	black	163	91	l3mCok	5		ləmt͡ʃok	1209
NYAKUR	cbn	black	163	91	ph~li3t	6		pʰliət	1210
KHMER	khm	black	163	91	kh~3maw	7		kʰəmaw	1211
KUI_THAILAND	kdt	black	163	91	tw~E5	8		tʷɛɲ	1212
SEMAI	sea	black	163	91	bl7$ak	9		blʔak	1213
WA	wbm	black	163	91	luN	10		luŋ	1214
DEANG	pce	black	163	91	vaN	8		vaŋ	1215
KHMU	kjg	black	163	91	h3aN	1		həaŋ	1216
KSINMUL	puo	black	163	91	oC	9		ot͡ʃ	1217
KHASI	kha	black	163	91	ioN	10		ioŋ	1218
MUNDARI	unr	black	163	91	hend~e	11		heⁿde	1219
JEH	jeh	night	1233	92	maN	1		maŋ	1220
BAHNAR	bdq	night	1233	92	maN	1		maŋ	1221
CHRAU	crw	night	1233	92	maN	1	also: naN	maŋ	1222
VIETNAMESE	vie	night	1233	92	dem	2		dem	1223
MON	mnw	night	1233	92	btam	2		btam	1224
NYAKUR	cbn	night	1233	92	p3tam	2		pətam	1225
KHMER	khm	night	1233	92	yop	4		jop	1226
KUI_THAILAND	kdt	night	1233	92	kh~riau	5		kʰriau	1227
SEMAI	sea	night	1233	92	t3pm~	2		təpm	1228
WA	wbm	night	1233	92	pomsom	6		pomsom	1229
DEANG	pce	night	1233	92	s3m	7		səm	1230
KHMU	kjg	night	1233	92	p3s3am	6		pəsəam	1231
KSINMUL	puo	night	1233	92	p3t	8		pət	1232
KHASI	kha	night	1233	92	miet	8		miet	1233
VIETNAMESE	vie	warm	1232	93	noN	1		noŋ	1234
RUC	scb	warm	1232	93	t3l	2		təl	1235
MON	mnw	warm	1232	93	guim	3		ɡuim	1236
NYAKUR	cbn	warm	1232	93	r37u5	4		rəʔuɲ	1237
KHMER	khm	warm	1232	93	k3daw	5		kədaw	1238
DEANG	pce	warm	1232	93	un	6		un	1239
KHMU	kjg	warm	1232	93	N3k3m	3		ŋəkəm	1240
KSINMUL	puo	warm	1232	93	g3m	3		ɡəm	1241
MUNDARI	unr	warm	1232	93	lolo	7		lolo	1242
JEH	jeh	cold	1287	94	r3teh	1		rəteh	1243
BAHNAR	bdq	cold	1287	94	t3Niet	2		təŋiet	1244
CHRAU	crw	cold	1287	94	takat	3		takat	1245
RUC	scb	cold	1287	94	lubat	4		lubat	1246
MON	mnw	cold	1287	94	goak	5		ɡoak	1247
NYAKUR	cbn	cold	1287	94	t3kat	3		təkat	1248
KHMER	khm	cold	1287	94	tr~3Zak	6		trəʒak	1249
KUI_THAILAND	kdt	cold	1287	94	CNEt	2		t͡ʃŋɛt	1250
SEMAI	sea	cold	1287	94	sNEC	2		sŋɛt͡ʃ	1251
WA	wbm	cold	1287	94	kuat	3		kuat	1252
DEANG	pce	cold	1287	94	kat	3		kat	1253
KHMU	kjg	cold	1287	94	Nar	7		ŋar	1254
KSINMUL	puo	cold	1287	94	kh~reat	3		kʰreat	1255
KHASI	kha	cold	1287	94	khr$eat	8		kʰreat	1256
MUNDARI	unr	cold	1287	94	tutukan	9		tutukan	1257
JEH	jeh	full	1429	95	biN	1		biŋ	1258
BAHNAR	bdq	full	1429	95	be4	1		ben̪	1259
CHRAU	crw	full	1429	95	ve5	1		veɲ	1260
VIETNAMESE	vie	full	1429	95	day	2		daj	1261
RUC	scb	full	1429	95	blam	3		blam	1262
MON	mnw	full	1429	95	peN	1		peŋ	1263
NYAKUR	cbn	full	1429	95	pi4	1		pin̪	1264
KHMER	khm	full	1429	95	b3n	1		bən	1265
SEMAI	sea	full	1429	95	t3bek	1		təbek	1266
WA	wbm	full	1429	95	nauk	5		nauk	1267
DEANG	pce	full	1429	95	no7	5		noʔ	1268
KHMU	kjg	full	1429	95	kin	6		kin	1269
KSINMUL	puo	full	1429	95	ki5	6		kiɲ	1270
KHASI	kha	full	1429	95	dap	7		dap	1271
JEH	jeh	new	1231	96	nao	1		nao	1272
BAHNAR	bdq	new	1231	96	hlE	2		hlɛ	1273
CHRAU	crw	new	1231	96	me	3		me	1274
VIETNAMESE	vie	new	1231	96	moi	3		moi	1275
RUC	scb	new	1231	96	b3y	4		bəj	1276
MON	mnw	new	1231	96	tami	3		tami	1277
NYAKUR	cbn	new	1231	96	t3mi7	3		təmiʔ	1278
KHMER	khm	new	1231	96	th~mi	3		tʰmi	1279
KUI_THAILAND	kdt	new	1231	96	tmai	3		tmai	1280
SEMAI	sea	new	1231	96	pay	4		paj	1281
WA	wbm	new	1231	96	kh~rau7	5		kʰrauʔ	1282
DEANG	pce	new	1231	96	kmai	3		kmai	1283
KHMU	kjg	new	1231	96	h3nme	3		hənme	1284
KSINMUL	puo	new	1231	96	h3me	3		həme	1285
KHASI	kha	new	1231	96	th~immai	3		tʰimmai	1286
JEH	jeh	good	1035	97	liam	1		liam	1287
BAHNAR	bdq	good	1035	97	liEm	1		liɛm	1288
CHRAU	crw	good	1035	97	yah	2		jah	1289
VIETNAMESE	vie	good	1035	97	tot	3		tot	1290
RUC	scb	good	1035	97	yah	14		jah	1291
MON	mnw	good	1035	97	kh~uih	4		kʰuih	1292
NYAKUR	cbn	good	1035	97	hnap	5		hnap	1293
KHMER	khm	good	1035	97	l37o	6		ləʔo	1294
SEMAI	sea	good	1035	97	bor	7		bor	1295
WA	wbm	good	1035	97	mh~3m	8		mʰəm	1296
DEANG	pce	good	1035	97	mh~3m	9		mʰəm	1297
KHMU	kjg	good	1035	97	l3	10		lə	1298
KSINMUL	puo	good	1035	97	tuh	11		tuh	1299
KHASI	kha	good	1035	97	babha	12		babha	1300
MUNDARI	unr	good	1035	97	bugi	13		buɡi	1301
BAHNAR	bdq	round	1395	98	h3pom	1		həpom	1302
RUC	scb	round	1395	98	klon	2		klon	1303
MON	mnw	round	1395	98	kh~dom	1		kʰdom	1304
NYAKUR	cbn	round	1395	98	k3lpum	1		kəlpum	1305
KHMER	khm	round	1395	98	mul	3		mul	1306
KUI_THAILAND	kdt	round	1395	98	dul	4		dul	1307
WA	wbm	round	1395	98	lomle	5		lomle	1308
KHMU	kjg	round	1395	98	mon	3		mon	1309
KSINMUL	puo	round	1395	98	mon	3		mon	1310
KHASI	kha	round	1395	98	pillun	2		pillun	1311
JEH	jeh	dry	1398	99	raN	1		raŋ	1312
BAHNAR	bdq	dry	1398	99	hreN	1		hreŋ	1313
CHRAU	crw	dry	1398	99	sah	1	also: ra5	sah	1314
MON	mnw	dry	1398	99	s3mkah	4		səmkah	1315
NYAKUR	cbn	dry	1398	99	C3kas	4		t͡ʃəkas	1316
KHMER	khm	dry	1398	99	sNu3t	5		sŋuət	1317
KUI_THAILAND	kdt	dry	1398	99	s7at	6		sʔat	1318
SEMAI	sea	dry	1398	99	hoC	7		hot͡ʃ	1319
WA	wbm	dry	1398	99	kroh	2		kroh	1320
KHMU	kjg	dry	1398	99	ras	2		ras	1321
KHASI	kha	dry	1398	99	rikh~iaN	8		rikʰiaŋ	1322
MUNDARI	unr	dry	1398	99	roro	2		roro	1323
JEH	jeh	name	1405	100	t3li7	1		təliʔ	1324
CHRAU	crw	name	1405	100	sa7	2		saʔ	1325
VIETNAMESE	vie	name	1405	100	ten	3		ten	1326
KHMER	khm	name	1405	100	Zh~3maoh	4		ʒʰəmaoh	1327
KUI_THAILAND	kdt	name	1405	100	m3h	4		məh	1328
SEMAI	sea	name	1405	100	muh	4		muh	1329
WA	wbm	name	1405	100	ka37	5		kaəʔ	1330
KHASI	kha	name	1405	100	kirteN	3		kirteŋ	1331
MUNDARI	unr	name	1405	100	nutum	7	also: num	nutum	1332
